station_id,name,lat,lng,elevation,attributes
0143,Nakula,,,,"['Resultant vector wind direction', 'FOGtip_1_Tot900s', 'Resultant vector wind speed', 'Soil temperature, sensor 1', 'Maximum battery voltage', 'Maximum air temperature, sensor 2', 'NR01 sensor body temperature', 'Logger lithium battery voltage', 'Incoming longwave radiation, uncorrected', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Soil heat flux, sensor 1', 'Battery voltage', 'Maximum relative humidity, sensor 1', 'Minimum thermocouple temperature', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Outgoing longwave radiation, uncorrected', 'Incoming shortwave radiation', 'Minimum battery voltage', 'Maximum thermocouple temperature', 'NR01 heater duty cycle', 'Enclosure relative humidity', 'Thermocouple temperature', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'RF_1_Tot900s', 'Mean wind speed', 'Maximum wind gust', 'Soil heat flux, sensor 2', 'Maximum air temperature, sensor 1', 'Logger panel temperature', 'Time of maximum wind gust', 'Minimum NR01 heater duty cycle', 'Air temperature, sensor 2', 'Wind direction standard deviation', 'Maximum NR01 heater duty cycle']"
0144,Kahikinui,20.633945,-156.273889,713.0,"['Cellular signal quality', 'Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Maximum rain intensity', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Soil temperature, sensor 3', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Soil temperature, sensor 4', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Soil moisture, sensor 3', 'Incoming shortwave radiation', 'Net shortwave radiation', 'Enclosure relative humidity', 'NR01 heater duty cycle', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Cellular signal strength', 'Net outgoing radiation', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Soil temperature, sensor 2', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0145,Upper Kahikinui,20.644215,-156.284703,1034.0,"['Resultant vector wind direction', 'Maximum soil temperature', 'Soil moisture, sensor 1', 'Pressure', 'Resultant vector wind speed', 'Number of falut dew point samples', 'Number of falut pressure samples', 'Minimum soil temperature', 'Vapor pressure deficit, sensor 1', 'Saturation vapor pressure, sensor 1', 'Number of falut temperature samples', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Battery voltage', 'Rainfall', 'Number of falut compass', 'Maximum relative humidity, sensor 1', 'Tsoil_1', 'Minimum relative humidity, sensor 1', 'Number of undefined falut', 'Enclosure relative humidity', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Good_Sample', 'Number of falut humidity samples', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Number of NAN', 'Logger panel temperature', 'Wind direction standard deviation, wind speed weighted', 'Wind direction standard deviation', 'Number of falut wind samples']"
0151,Park HQ,20.759806,-156.248167,2114.0,"['Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Incoming shortwave radiation', 'Net shortwave radiation', 'NR01 heater duty cycle', 'Enclosure relative humidity', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Net outgoing radiation', 'Mean wind speed', 'Soil heat flux, sensor 2', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', 'Maximum wind gust']"
0152,Nene Nest,20.738194,-156.245833,2593.0,"['Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Incoming shortwave radiation', 'Net shortwave radiation', 'NR01 heater duty cycle', 'Enclosure relative humidity', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Net outgoing radiation', 'Mean wind speed', 'Soil heat flux, sensor 2', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', 'Maximum wind gust']"
0153,Summit,20.710361,-156.25675,2984.0,"['Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Incoming shortwave radiation', 'Net shortwave radiation', 'NR01 heater duty cycle', 'Enclosure relative humidity', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Net outgoing radiation', 'Mean wind speed', 'Soil heat flux, sensor 2', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', 'Maximum wind gust']"
0154,Waikamoi,20.773636,-156.222311,1935.0,"['Cellular signal quality', 'Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Maximum rain intensity', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Soil temperature, sensor 3', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Soil temperature, sensor 4', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Soil moisture, sensor 3', 'Incoming shortwave radiation', 'Net shortwave radiation', 'NR01 heater duty cycle', 'Enclosure relative humidity', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Cellular signal strength', 'RGtip_1_Tot60s', 'Net outgoing radiation', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Soil temperature, sensor 2', 'RF_1_Tot60s', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0155,EMI Base Yard,20.890997,-156.212316,210.0,"['Cellular signal quality', 'Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Maximum rain intensity', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Soil temperature, sensor 3', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Soil temperature, sensor 4', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Soil moisture, sensor 3', 'Incoming shortwave radiation', 'Net shortwave radiation', 'NR01 heater duty cycle', 'Enclosure relative humidity', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Cellular signal strength', 'RGtip_1_Tot60s', 'Net outgoing radiation', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Soil temperature, sensor 2', 'RF_1_Tot60s', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0160,Kuiki,,,,[]
0161,Pohaku Palaha,20.730574,-156.141316,2460.0,"['Cellular signal quality', 'Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Maximum rain intensity', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Soil temperature, sensor 3', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Soil temperature, sensor 4', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Soil moisture, sensor 3', 'Incoming shortwave radiation', 'Net shortwave radiation', 'Enclosure relative humidity', 'NR01 heater duty cycle', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Cellular signal strength', 'Net outgoing radiation', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Soil temperature, sensor 2', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0162,Treeline,20.734315,-156.123354,2235.0,[]
0164,Big Bog,20.726514,-156.092308,1652.0,[]
0165,Hamoa,20.719497,-156.002356,106.0,"['Resultant vector wind direction', 'Maximum soil temperature', 'Maximum rain intensity', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Soil temperature, sensor 3', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Soil temperature, sensor 4', 'Minimum air temperature, sensor 2', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Soil moisture, sensor 3', 'Enclosure relative humidity', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Logger panel temperature', 'Soil temperature, sensor 2', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0166,Kipahulu VC,20.661092,-156.044767,29.0,"['Cellular signal quality', 'Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Maximum rain intensity', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Soil temperature, sensor 3', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Soil temperature, sensor 4', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Maximum relative humidity, sensor 1', 'Rainfall', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Soil moisture, sensor 3', 'Incoming shortwave radiation', 'Net shortwave radiation', 'Enclosure relative humidity', 'NR01 heater duty cycle', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Cellular signal strength', 'RGtip_1_Tot60s', 'Net outgoing radiation', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Soil temperature, sensor 2', 'RF_1_Tot60s', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0201,Nahuku,19.415215,-155.238394,1202.0,"['Cellular signal quality', 'Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Maximum rain intensity', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'RGtip_2_Tot300s', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Resultant vector wind speed', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Soil temperature, sensor 3', 'Vapor pressure, sensor 1', 'Maximum rain intensity, sensor 2', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Soil temperature, sensor 4', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Soil moisture, sensor 3', 'Incoming shortwave radiation', 'Net shortwave radiation', 'FC_1_Tot300s', 'NR01 heater duty cycle', 'Enclosure relative humidity', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Rainfall, sensor 2', 'Cellular signal strength', 'Net outgoing radiation', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Soil temperature, sensor 2', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0202,Keaau,19.6061748,-155.0515231,182.0,"['Cellular signal quality', 'Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Maximum rain intensity', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Soil temperature, sensor 3', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Soil temperature, sensor 4', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Soil moisture, sensor 3', 'Incoming shortwave radiation', 'Net shortwave radiation', 'Enclosure relative humidity', 'NR01 heater duty cycle', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Cellular signal strength', 'Net outgoing radiation', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Soil temperature, sensor 2', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0203,Olaa,19.478399,-155.214969,1043.0,[]
0204,Pahoa,19.501169,-154.943731,175.0,"['Cellular signal quality', 'Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Maximum rain intensity', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Soil temperature, sensor 3', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Soil temperature, sensor 4', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Soil moisture, sensor 3', 'Incoming shortwave radiation', 'Net shortwave radiation', 'Enclosure relative humidity', 'NR01 heater duty cycle', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Cellular signal strength', 'Net outgoing radiation', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Soil temperature, sensor 2', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0211,Kanakaleonui,19.845036,-155.362586,2352.0,"['Cellular signal quality', 'Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Maximum rain intensity', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Soil temperature, sensor 3', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Soil temperature, sensor 4', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Soil moisture, sensor 3', 'Incoming shortwave radiation', 'Net shortwave radiation', 'Enclosure relative humidity', 'NR01 heater duty cycle', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Cellular signal strength', 'Net outgoing radiation', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Soil temperature, sensor 2', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0212,Kulaimano,19.834341,-155.122435,260.0,"['Cellular signal quality', 'Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Maximum rain intensity', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Soil temperature, sensor 3', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Soil temperature, sensor 4', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Soil moisture, sensor 3', 'Incoming shortwave radiation', 'Net shortwave radiation', 'Enclosure relative humidity', 'NR01 heater duty cycle', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Cellular signal strength', 'Net outgoing radiation', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Soil temperature, sensor 2', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
0213,Piihonua,19.7064059,-155.1873737,606.0,"['Cellular signal quality', 'Resultant vector wind direction', 'Maximum soil temperature', 'Net longwave radiation', 'Maximum rain intensity', 'Soil moisture, sensor 1', 'Saturation vapor pressure, sensor 2', 'Pressure', 'Wind direction standard deviation', 'Resultant vector wind speed', 'Air temperature, sensor 2', 'Vapor pressure deficit, sensor 1', 'Minimum soil temperature', 'Soil temperature, sensor 1', 'Saturation vapor pressure, sensor 1', 'Maximum air temperature, sensor 2', 'Outgoing longwave radiation', 'NR01 sensor body temperature', 'Soil temperature, sensor 3', 'Vapor pressure, sensor 1', 'Maximum wind speed', 'Outgoing shortwave radiation', 'Minimum air temperature, sensor 2', 'Vapor pressure deficit, sensor 2', 'Sea level pressure', 'Air temperature, sensor 1', 'Relative humidity, sensor 1', 'Vapor pressure, sensor 2', 'Soil heat flux, sensor 1', 'Battery voltage', 'Rainfall', 'Maximum relative humidity, sensor 1', 'Minimum relative humidity, sensor 1', 'Relative humidity, sensor 2', 'Incoming shortwave radiation', 'Net shortwave radiation', 'Enclosure relative humidity', 'NR01 heater duty cycle', 'Minimum air temperature, sensor 1', 'Unit vector average wind direction', 'Sky temperature', 'Cellular signal strength', 'Net outgoing radiation', 'Mean wind speed', 'Maximum air temperature, sensor 1', 'Surface temperature', 'Logger panel temperature', 'Incoming longwave radiation', 'Net incoming radiation', 'Net radiation', 'Soil temperature, sensor 2', 'Wind direction standard deviation, wind speed weighted', 'Surface soil heat flux', 'Soil moisture, sensor 2', '5-minute cellular data usage', 'RGtip_1_Tot300s', 'Maximum wind gust']"
